id,title,description,link,condition,price,availability,image link,gtin,mpn,brand,product type,google product category,shipping
726,Combo pack - Colourful Traditional rices,"<p>Combo pack Black Rice, Karun Kuruvai , Kattuyanam, Mappillai Samba, Red Rice / Sivappu Kavuni and Kudavazhai rices are for sale.</p>
<table id=""customers"" style=""font-family:arial, sans-serif;border-collapse:collapse;width:300px;font-size:15px;"">
<tbody>
<tr><th style=""border:1px solid #dddddd;text-align:left;padding:8px;"">Rice</th><th style=""border:1px solid #dddddd;text-align:left;padding:8px;"">Quantity</th></tr>
<tr>
<td style=""border:1px solid #dddddd;padding:8px;"">Black Rice</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
<tr style=""background-color:#dddddd;"">
<td style=""border:1px solid #dddddd;padding:8px;"">Karun Kuruvai</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
<tr>
<td style=""border:1px solid #dddddd;padding:8px;"">Kattuyanam</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
<tr style=""background-color:#dddddd;"">
<td style=""border:1px solid #dddddd;padding:8px;"">Mappillai Samba</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
<tr>
<td style=""border:1px solid #dddddd;padding:8px;"">Red Rice / Sivappu Kavuni</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
<tr>
<td style=""border:1px solid #dddddd;padding:8px;"">Kudavazhai</td>
<td style=""border:1px solid #dddddd;padding:8px;"">500gm</td>
</tr>
</tbody>
</table>",https://www.ulamart.com/combo-pack-colourful-traditional-rices,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
727,POONGAR RAW RICE - HAND POUNDED - ORGANIC RICE - Kg : 0.5,,https://www.ulamart.com/poongar-raw-rice-hand-pounded-organic-rice-kg-0-5,New,INR 58,In Stock,,,,Ulamart,simple,,IN:::0 INR
728,POONGAR RAW RICE - HAND POUNDED - ORGANIC RICE - Kg : 1,,https://www.ulamart.com/poongar-raw-rice-hand-pounded-organic-rice-kg-1,New,INR 112,In Stock,,,,Ulamart,simple,,IN:::0 INR
729,POONGAR RAW RICE - HAND POUNDED - ORGANIC RICE - Kg : 2,,https://www.ulamart.com/poongar-raw-rice-hand-pounded-organic-rice-kg-2,New,INR 222,In Stock,,,,Ulamart,simple,,IN:::0 INR
730,POONGAR RAW RICE - HAND POUNDED - ORGANIC RICE - Kg : 5,,https://www.ulamart.com/poongar-raw-rice-hand-pounded-organic-rice-kg-5,New,INR 558,In Stock,,,,Ulamart,simple,,IN:::0 INR
731,POONGAR RAW RICE - HAND POUNDED - ORGANIC RICE - Kg : 25,,https://www.ulamart.com/poongar-raw-rice-hand-pounded-organic-rice-kg-25,New,INR 2700,In Stock,,,,Ulamart,simple,,IN:::0 INR
733,Poongar Raw Rice - Hand Pounded - Organic Rice,"<p>Exclusive Rice for Women.</p>
<p></p>
<ul>
<li>Poongar raw rice is one of the traditional rice, it is slightly pink in color </li>
<li>Rice by pregnant women, leads to normal vaginal delivery.</li>
<li>Those who love raw rice can also try poongar traditional raw rice</li>
</ul>",https://www.ulamart.com/organic-poongar-raw-hand-pounded-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/p/o/poongar-raw_optimized.png,,,Ulamart,configurable,,IN:::0 INR
734,Poongar Rice - ParBoiled - Hand Pounded -Organic Rice,"<p>Exclusive Rice for Women.</p>
<p></p>
<ul>
<li>Poongar Rice, is one of the traditional rice, it is slightly reddish in color and resembles Mappilai Samba Rice. It is hand pounded and has more minerals than other type of rice.</li>
<li>Poongar Rice helps to recover from celiac disease, cures diabetes, reduces cholesterol, increases the hemoglobin content in the blood and boosts the immune system. Regular intake of Poongar Rice by pregnant women, leads to normal vaginal delivery.</li>
<li>This rice is ideal to make Soft Idlies apart from preparing Dosa and other rice preparations.</li>
</ul>",https://www.ulamart.com/organic-poongar-boiled-hand-pounded-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/o/r/organic-poongar-boiled-hand-pounded-rice_1.jpg,,,Ulamart,configurable,,IN:::0 INR
735,Ottadaiyan Rice - Organic Par Boiled Rice,"<p>Ottadaiyan rice is a type of hand-pounded rice. It is red in color and has similar benefits as black rice. Ottadaiyan rice improves immunity and strengthens our body. It provides a large amount of stamina, which helps in being active all day. Recipes like idly, dosa and puttu can be easily made with ottadaiyan rice.</p>",https://www.ulamart.com/ottadaiyan-rice,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/o/t/ottadaiyan.png,,,Ulamart,configurable,,IN:::0 INR
736,Angry Bird Money Bank - Made of Clay,<p>Angry Bird Money Bank</p>,https://www.ulamart.com/angry-bird-money-bank,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
737,Cat Money Bank - Made of Clay,<p>Cat Money Bank</p>,https://www.ulamart.com/cat-money-bank,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
738,Coconut shell ladle for curry,"<p>All natural ladle is made with carved and polished coconut shells. Perfect for serving curries and soups</p>
<ul>
<li>Free of any chemicals</li>
<li>Crafted by hand! </li>
</ul>",https://www.ulamart.com/medium-size-ladle-coconut-shell,New,INR 259,Out of Stock,https://ulamart.com/pub/media/catalog/product//m/e/medium-size-ladle-coconut-shell.jpg,,,Ulamart,simple,,IN:::0 INR
739,Coconut Shell Serving Spoon,"<p>All natural serving spoon is made with carved and polished coconut shells. Perfect for serving rice.</p>
<ul>
<li>Free of any chemicals</li>
<li>Crafted by hand! </li>
</ul>",https://www.ulamart.com/coconut-shell-serving-spoon,New,INR 199,Out of Stock,https://ulamart.com/pub/media/catalog/product//c/o/coconut-shell-serving-spoon.jpg,,,Ulamart,simple,,IN:::0 INR
740,Combo Pack - Idli rice- White Urad Dal,<p> Combo Pack - Idli rice- White Urad Dal</p>,https://www.ulamart.com/combo-pack-idli-rice-white-urad-dal,New,INR NULL,#N/A,https://ulamart.com/pub/media/catalog/product//c/o/combo-pack-idli-rice-white-urad-dal.jpg,,,Ulamart,grouped,,IN:::0 INR
741,Cotton Shopping Bag  - pack of 3| Ulamart.com,"<p>Let's do the Shopping Garbage-free!</p>
<p>You can also use this bag to store your Vegetables.</p>
<p>A good replacement for Nylon Based Refrigerator Bags.</p>
<p><strong>Number of bags</strong> - 3</p>
<p><strong>capacity of each bag</strong> - 5kg</p>",https://www.ulamart.com/cotton-bag,New,INR 120,In Stock,https://ulamart.com/pub/media/catalog/product//c/o/cotton-bag.jpg,,,Ulamart,simple,,IN:::0 INR
742,Executive Notebook Kit,"<p>Recycled Paper Executive Notebook.</p>
<p>200 Pages A5 Size.</p>
<p>Ruled.</p>
<p>A Paper Pen with Holder.</p>
<p>A small Bookmark.</p>",https://www.ulamart.com/executive-notebook-kit,New,INR 139,In Stock,https://ulamart.com/pub/media/catalog/product//e/x/executive-notebook-kit.jpg,,,Ulamart,simple,,IN:::0 INR
743,Plantable Notebook | Pack of 5,"<p>Here is Plantable Notebook.</p>
<p>The Cover is made from Handmade Paper embedded with Seeds.</p>",https://www.ulamart.com/plantable-notebook-pack-of-5,New,INR 199,In Stock,https://ulamart.com/pub/media/catalog/product//p/l/plantable-notebook-pack-of-5.jpg,,,Ulamart,simple,,IN:::0 INR
744,Plantable Paper Pencils | Pack of 10,"<p>Pencils made from Recycled Paper.</p>
<p>Seeds attached at one end of the Pencils.</p>
<p>Non-Toxic Edible Colour applied on the pencils for attractive Looks.</p>",https://www.ulamart.com/plantable-paper-pencils-pack-of-10,New,INR 140,In Stock,https://ulamart.com/pub/media/catalog/product//p/l/plantable-paper-pencils-pack-of-10.jpg,,,Ulamart,simple,,IN:::0 INR
745,Recycled Paper Drawing Pencils | 10 Shades,"<p>Drawing Pencils made from Newspapers.</p>
<p>Full Length Pencils that lasts longer.</p>
<p>Available in 10 Shades with Tube.</p>
<p>#NoWood #NoPlastic</p>",https://www.ulamart.com/recycled-paper-drawing-pencils-10-shades,New,INR 125,In Stock,https://ulamart.com/pub/media/catalog/product//r/e/recycled-paper-drawing-pencils-10-shades.jpg,,,Ulamart,simple,,IN:::0 INR
746,Plantable Paper Pen with Holder | Pack of 5,"<p style=""font-weight: 400;"">Paper pen Could be an alternative to Plastic Based Pens.</p>
<p style=""font-weight: 400;"">Let's grow a plant once you have done writing.</p>",https://www.ulamart.com/plantable-paper-pen-with-holder-pack-of-5,New,INR 150,In Stock,https://ulamart.com/pub/media/catalog/product//p/l/plantable-paper-pen-with-holder-pack-of-5.jpg,,,Ulamart,simple,,IN:::0 INR
747,Natural Palm Candy - panakarkandu - UnBleached - Unrefined,"<p>Organic Natural Palm sugar / panakarkandu / Palam Candy</p>
Palm Candy is a natural sweetener which is unrefined and unbleached and makes it a healthier sweetener alternative. Palm candy is rich in minerals like calcium and iron. It is also filled with multivitamins, phytonutrients like zinc and potassium.

Palm candy contains less glucose with lower glycemic index when compared to other forms of sweeteners such as white sugar, table sugar, honey etc. This makes palm candy a better option as it does not allow the energy levels to spike or crash instantly.",https://www.ulamart.com/palm-sugar,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product/p/a/palm_candy.png,,,Ulamart,configurable,,IN:::0 INR
751,Natural Palm Jaggery - Pana Sugar- UnBleached - Unrefined,"<p>Palm Jaggery commonly known as Karupatti is an age-old natural sweetener in South India. Palm Jaggery is free from chemicals and bleach which makes it a good alternative to chemically processed white sugar.<br> Palm sugar or palm jaggery is rich in dietary fibre which helps with digestion and improves bowel movements. It is filled with many nutrients like magnesium, calcium and potassium. Earlier introduction of palm Jaggery to your diet will help in the prevention of diabetes by balancing blood sugar levels because it has a low glycemic index. <br><strong>Instruction: </strong>Dissolve the required amount of Jaggery in little water and sieve it using a tea filter. Use this dissolved liquid in your dishes.</p>",https://www.ulamart.com/palm-jaggery,New,INR 0,In Stock,https://ulamart.com/pub/media/catalog/product//p/a/palm-jaggery.jpg,,,Ulamart,configurable,,IN:::0 INR
756,Clay House - Pack of 2|  Earthen clay house,"<p>Our Clay houses are chemical free and is made of pure Indian Clay that are naturally rich in minerals. Add this clay house to your existing ulamart clay toys. </p>
<p>Kindly check our related products for more products.</p>
<p><strong>Size : 3 inches</strong></p>
<p></p>",https://www.ulamart.com/clay-house,New,INR 285,In Stock,https://ulamart.com/pub/media/catalog/product/c/l/clay-house_1.jpg,,,Ulamart,simple,,IN:::0 INR
757,Piggy Bank - Made of clay,<p>Piggy Bank for kids</p>,https://www.ulamart.com/piggy-bank,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
758,Clay Bird Nest,<p>Angry Bird Money Bank</p>,https://www.ulamart.com/Clay-bird-nest,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
759,Clay kumkum box - Pack of 2,"<p>Premium clay kumkum box.</p>
<ul>
<li>Our products are made of pure natural clay and are unglazed.</li>
<li>No chemical, No artificial colors.</li>
<li>Bio-degradable</li>
<li>Eco-friendly</li>
<li>Non-toxic</li>
</ul>
<p><strong>Note</strong>: Each kumkum design may vary.</p>
<p></p>",https://www.ulamart.com/Clay-kumkum-box,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
760,Fish Money Bank - Made of Clay,<p>Fish Money Bank</p>,https://www.ulamart.com/fish-money-bank,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
761,Handmade Coconut Shell Spoon- set of 2,"<p>All natural spoon is made with carved and polished coconut shells. Perfect for serving pickel, .</p>
<ul>
<li>Free of any chemicals</li>
<li>Crafted by hand! </li>
<li style=""list-style:disc;margin:0px;""><span class=""a-list-item"" style=""color:rgb(17,17,17);"">Material: Coconut Shell</span></li>
<li style=""list-style:disc;margin:0px;""><span class=""a-list-item"" style=""color:rgb(17,17,17);""><strong>Color</strong>: Brown</span></li>
<li style=""list-style:disc;margin:0px;"">No harsh chemicals or dyes used</li>
</ul>",https://www.ulamart.com/coconut-shell-spoon,New,INR 275,Out of Stock,https://ulamart.com/pub/media/catalog/product/c/o/coconut-shell-spoon.jpg,,,Ulamart,simple,,IN:::0 INR
762,Multi pack Traditional rice - Organic,"<p>Indigenous to Tamil Nadu, this traditional rice is rich in minerals, vitamins and proteins that it is served to a bridegroom to prove his valiance. It strengthens body and boosts immune system and keeps us away from many health problems/disorders. It can be used to prepare idly, Dosa, pancakes and other rice recipes</p>",https://www.ulamart.com/multi-pack-traditional-rice-organic,New,INR 0,#N/A,,,,Ulamart,simple,,IN:::0 INR
763,Thooyamalli raw rice -Organic Rice - Kg : 0.5,,https://www.ulamart.com/thooyamalli-raw-rice-organic-rice-kg-0-5,New,INR 68,In Stock,,,,Ulamart,simple,,IN:::0 INR
764,Thooyamalli raw rice -Organic Rice - Kg : 1,,https://www.ulamart.com/thooyamalli-raw-rice-organic-rice-kg-1,New,INR 110,In Stock,,,,Ulamart,simple,,IN:::0 INR
765,Thooyamalli raw rice -Organic Rice - Kg : 2,,https://www.ulamart.com/thooyamalli-raw-rice-organic-rice-kg-2,New,INR 217,In Stock,,,,Ulamart,simple,,IN:::0 INR
766,Thooyamalli raw rice -Organic Rice - Kg : 5,,https://www.ulamart.com/thooyamalli-raw-rice-organic-rice-kg-5,New,INR 530,In Stock,,,,Ulamart,simple,,IN:::0 INR
767,Thooyamalli raw rice -Organic Rice - Kg : 25,,https://www.ulamart.com/thooyamalli-raw-rice-organic-rice-kg-25,New,INR 2575,In Stock,,,,Ulamart,simple,,IN:::0 INR
768,Sivan Samba - ParBoiled - Organic Rice - Kg : 0.5,,https://www.ulamart.com/sivan-samba-parboiled-organic-rice-kg-0-5,New,INR 84,In Stock,,,,Ulamart,simple,,IN:::0 INR
769,Sivan Samba - ParBoiled - Organic Rice - Kg : 1,,https://www.ulamart.com/sivan-samba-parboiled-organic-rice-kg-1,New,INR 120,In Stock,,,,Ulamart,simple,,IN:::0 INR
770,Sivan Samba - ParBoiled - Organic Rice - Kg : 2,,https://www.ulamart.com/sivan-samba-parboiled-organic-rice-kg-2,New,INR 238,In Stock,,,,Ulamart,simple,,IN:::0 INR
771,Sivan Samba - ParBoiled - Organic Rice - Kg : 5,,https://www.ulamart.com/sivan-samba-parboiled-organic-rice-kg-5,New,INR 592,In Stock,,,,Ulamart,simple,,IN:::0 INR
772,Sivan Samba - ParBoiled - Organic Rice - Kg : 25,,https://www.ulamart.com/sivan-samba-parboiled-organic-rice-kg-25,New,INR 2845,In Stock,,,,Ulamart,simple,,IN:::0 INR
773,Pongal rice - Raw rice - pachai arisi - Organic Rice - Kg : 0.5,"<p>பொங்கல் பச்சரிசி, வெள்ளை நிற அரிசி வகைகளில் ஒன்று, பச்சரிசி வகை என்பதால் இதன் தனித்துவம் மாறாமல் அப்படியே கிடைக்கிறது. மற்றவகை பாரம்பரிய வெள்ளை பச்சரிசிகளான தூயமல்லி, கிச்சடிச்சம்பா, உள்ளது போல பொங்கல் அரிசியிலும் அதே அத்தியாவசியமான ஊட்டச்சத்துக்கள் இதில் உள்ளது. </p>
",https://www.ulamart.com/pongal-rice-raw-rice-pachai-arisi-organic-rice-kg-0-5,New,INR 68,In Stock,,,,Ulamart,simple,,IN:::0 INR
774,Pongal rice - Raw rice - pachai arisi - Organic Rice - Kg : 1,,https://www.ulamart.com/pongal-rice-raw-rice-pachai-arisi-organic-rice-kg-1,New,INR 95,In Stock,,,,Ulamart,simple,,IN:::0 INR
775,Pongal rice - Raw rice - pachai arisi - Organic Rice - Kg : 2,,https://www.ulamart.com/pongal-rice-raw-rice-pachai-arisi-organic-rice-kg-2,New,INR 217,In Stock,,,,Ulamart,simple,,IN:::0 INR
776,Pongal rice - Raw rice - pachai arisi - Organic Rice - Kg : 5,,https://www.ulamart.com/pongal-rice-raw-rice-pachai-arisi-organic-rice-kg-5,New,INR 470,In Stock,,,,Ulamart,simple,,IN:::0 INR
777,Pongal rice - Raw rice - pachai arisi - Organic Rice - Kg : 25,,https://www.ulamart.com/pongal-rice-raw-rice-pachai-arisi-organic-rice-kg-25,New,INR 2375,In Stock,,,,Ulamart,simple,,IN:::0 INR
778,Popcorn - Organic - Kg : 0.25,,https://www.ulamart.com/popcorn-organic-kg-0-25,New,INR 90,In Stock,,,,Ulamart,simple,,IN:::0 INR
779,Popcorn - Organic - Kg :  0.5,,https://www.ulamart.com/popcorn-organic-kg-0-5,New,INR 178,In Stock,,,,Ulamart,simple,,IN:::0 INR
780,Popcorn - Organic - Kg : 1,,https://www.ulamart.com/popcorn-organic-kg-1,New,INR 320,In Stock,,,,Ulamart,simple,,IN:::0 INR
781,Popcorn - Organic - Kg : 2,,https://www.ulamart.com/popcorn-organic-kg-2,New,INR 638,In Stock,,,,Ulamart,simple,,IN:::0 INR
782,Popcorn - Organic - Kg : 5,,https://www.ulamart.com/popcorn-organic-kg-5,New,INR 1000,In Stock,,,,Ulamart,simple,,IN:::0 INR
783,Natural Palm Candy - panakarkandu - UnBleached - Unrefined - Grams : 100,,https://www.ulamart.com/natural-palm-candy-panakarkandu-unbleached-unrefined-grams-100,New,INR 86,In Stock,,,,Ulamart,simple,,IN:::0 INR
784,Natural Palm Candy - panakarkandu - UnBleached - Unrefined - Grams : 250,,https://www.ulamart.com/natural-palm-candy-panakarkandu-unbleached-unrefined-grams-250,New,INR 195,In Stock,,,,Ulamart,simple,,IN:::0 INR
785,Natural Palm Candy - panakarkandu - UnBleached - Unrefined - Grams : 500,,https://www.ulamart.com/natural-palm-candy-panakarkandu-unbleached-unrefined-grams-500,New,INR 370,In Stock,,,,Ulamart,simple,,IN:::0 INR
786,Natural Palm Candy - panakarkandu - UnBleached - Unrefined - Grams : 1000,,https://www.ulamart.com/natural-palm-candy-panakarkandu-unbleached-unrefined-grams-1000,New,INR 0,In Stock,,,,Ulamart,simple,,IN:::0 INR
